_Annual_J-D_2017_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
 148  29  115.00  -33.00        0.5166
 149  29  117.00  -33.00        0.5345
 150  29  119.00  -33.00        0.5524
 151  29  121.00  -33.00        0.6081
 152  29  123.00  -33.00        0.5960
 153  29  125.00  -33.00        0.5839
 154  29  127.00  -33.00        0.4369
 155  29  129.00  -33.00        0.5100
 156  29  131.00  -33.00        0.5832
 157  29  133.00  -33.00        0.9908
 158  29  135.00  -33.00        1.0889
 159  29  137.00  -33.00        1.1871
 160  29  139.00  -33.00        1.2648
 161  29  141.00  -33.00        1.2949
 162  29  143.00  -33.00        1.3250
 163  29  145.00  -33.00        1.3702
 164  29  147.00  -33.00        1.3876
 165  29  149.00  -33.00        1.4050
 166  29  151.00  -33.00        1.4316
 167  29  153.00  -33.00        1.3499
 168  29  155.00  -33.00        1.2682
 169  29  157.00  -33.00        1.1022
 170  29  159.00  -33.00        1.0547
 171  29  161.00  -33.00        1.0072
 172  29  163.00  -33.00        0.9785
 173  29  165.00  -33.00        0.9438
 174  29  167.00  -33.00        0.9090
 175  29  169.00  -33.00        0.8320
 176  29  171.00  -33.00        0.8121
 177  29  173.00  -33.00        0.7923
 178  29  175.00  -33.00        0.7983
 179  29  177.00  -33.00        0.8113
 180  29  179.00  -33.00        0.8244
   1  30 -179.00  -31.00        0.8341
   2  30 -177.00  -31.00        0.8495
   3  30 -175.00  -31.00        0.8649
   4  30 -173.00  -31.00        0.8524
   5  30 -171.00  -31.00        0.8363
   6  30 -169.00  -31.00        0.8203
   7  30 -167.00  -31.00        0.8174
   8  30 -165.00  -31.00        0.8452
   9  30 -163.00  -31.00        0.8729
  10  30 -161.00  -31.00        0.9299
  11  30 -159.00  -31.00        0.9503
  12  30 -157.00  -31.00        0.9707
  13  30 -155.00  -31.00        0.9275
  14  30 -153.00  -31.00        0.8802
  15  30 -151.00  -31.00        0.8329
  16  30 -149.00  -31.00        0.7524
  17  30 -147.00  -31.00        0.7220
  18  30 -145.00  -31.00        0.6916
  19  30 -143.00  -31.00        0.6748
  20  30 -141.00  -31.00        0.6753
  21  30 -139.00  -31.00        0.6759
  22  30 -137.00  -31.00        0.6744
  23  30 -135.00  -31.00        0.6537
  24  30 -133.00  -31.00        0.6330
  25  30 -131.00  -31.00        0.5744
  26  30 -129.00  -31.00        0.5468
  27  30 -127.00  -31.00        0.5193
  28  30 -125.00  -31.00        0.5164
  29  30 -123.00  -31.00        0.5549
  30  30 -121.00  -31.00        0.5934
  31  30 -119.00  -31.00        0.6896
  32  30 -117.00  -31.00        0.7092
  33  30 -115.00  -31.00        0.7288
  34  30 -113.00  -31.00        0.7031
  35  30 -111.00  -31.00        0.6785
  36  30 -109.00  -31.00        0.6540
  37  30 -107.00  -31.00        0.5955
  38  30 -105.00  -31.00        0.5284
  39  30 -103.00  -31.00        0.4613
  40  30 -101.00  -31.00        0.3765
  41  30  -99.00  -31.00        0.3446
  42  30  -97.00  -31.00        0.3128
  43  30  -95.00  -31.00        0.2494
  44  30  -93.00  -31.00        0.2190
  45  30  -91.00  -31.00        0.1886
  46  30  -89.00  -31.00        0.2148
  47  30  -87.00  -31.00        0.3150
  48  30  -85.00  -31.00        0.4152
  49  30  -83.00  -31.00        0.5418
  50  30  -81.00  -31.00        0.5609
  51  30  -79.00  -31.00        0.5800
  52  30  -77.00  -31.00        0.6175
  53  30  -75.00  -31.00        0.6363
  54  30  -73.00  -31.00        0.6550
  55  30  -71.00  -31.00        1.0082
  56  30  -69.00  -31.00        1.0169
  57  30  -67.00  -31.00        1.0256
  58  30  -65.00  -31.00        1.0562
  59  30  -63.00  -31.00        1.0754
  60  30  -61.00  -31.00        1.0946
  61  30  -59.00  -31.00        1.1321
  62  30  -57.00  -31.00        1.1528
  63  30  -55.00  -31.00        1.1735
  64  30  -53.00  -31.00        1.3936
  65  30  -51.00  -31.00        1.3658
  66  30  -49.00  -31.00        1.3380
  67  30  -47.00  -31.00        1.1311
  68  30  -45.00  -31.00        1.0590
  69  30  -43.00  -31.00        0.9868
  70  30  -41.00  -31.00        0.8470
  71  30  -39.00  -31.00        0.7534
  72  30  -37.00  -31.00        0.6598
  73  30  -35.00  -31.00        0.5693
  74  30  -33.00  -31.00        0.5733
  75  30  -31.00  -31.00        0.5772
  76  30  -29.00  -31.00        0.6600
  77  30  -27.00  -31.00        0.7089
  78  30  -25.00  -31.00        0.7578
  79  30  -23.00  -31.00        0.8229
  80  30  -21.00  -31.00        0.8708
  81  30  -19.00  -31.00        0.9187
  82  30  -17.00  -31.00        0.9798
  83  30  -15.00  -31.00        0.9813
  84  30  -13.00  -31.00        0.9828
  85  30  -11.00  -31.00        0.8952
  86  30   -9.00  -31.00        0.8014
  87  30   -7.00  -31.00        0.7076
  88  30   -5.00  -31.00        0.5530
  89  30   -3.00  -31.00        0.5073
  90  30   -1.00  -31.00        0.4615
  91  30    1.00  -31.00        0.4425
  92  30    3.00  -31.00        0.4305
  93  30    5.00  -31.00        0.4186
  94  30    7.00  -31.00        0.4150
  95  30    9.00  -31.00        0.4422
  96  30   11.00  -31.00        0.4693
  97  30   13.00  -31.00        0.5606
  98  30   15.00  -31.00        0.5895
  99  30   17.00  -31.00        0.6184
 100  30   19.00  -31.00        0.8788
 101  30   21.00  -31.00        0.8839
 102  30   23.00  -31.00        0.8889
 103  30   25.00  -31.00        0.8645
 104  30   27.00  -31.00        0.8495
 105  30   29.00  -31.00        0.8346
 106  30   31.00  -31.00        0.7513
 107  30   33.00  -31.00        0.7042
 108  30   35.00  -31.00        0.6571
 109  30   37.00  -31.00        0.6105
 110  30   39.00  -31.00        0.5967
 111  30   41.00  -31.00        0.5828
 112  30   43.00  -31.00        0.6459
 113  30   45.00  -31.00        0.7146
 114  30   47.00  -31.00        0.7833
 115  30   49.00  -31.00        0.8874
 116  30   51.00  -31.00        0.9460
 117  30   53.00  -31.00        1.0047
 118  30   55.00  -31.00        1.0599
 119  30   57.00  -31.00        1.1015
 120  30   59.00  -31.00        1.1432
 121  30   61.00  -31.00        1.2690
 122  30   63.00  -31.00        1.3591
 123  30   65.00  -31.00        1.4492
 124  30   67.00  -31.00        1.5623
 125  30   69.00  -31.00        1.5991
 126  30   71.00  -31.00        1.6359
 127  30   73.00  -31.00        1.6318
 128  30   75.00  -31.00        1.6165
 129  30   77.00  -31.00        1.6012
 130  30   79.00  -31.00        1.5599
 131  30   81.00  -31.00        1.5213
 132  30   83.00  -31.00        1.4827
 133  30   85.00  -31.00        1.4276
 134  30   87.00  -31.00        1.3938
 135  30   89.00  -31.00        1.3601
 136  30   91.00  -31.00        1.2405
 137  30   93.00  -31.00        1.1112
 138  30   95.00  -31.00        0.9819
 139  30   97.00  -31.00        0.7926
 140  30   99.00  -31.00        0.7054
 141  30  101.00  -31.00        0.6183
 142  30  103.00  -31.00        0.4366
 143  30  105.00  -31.00        0.3354
 144  30  107.00  -31.00        0.2342
 145  30  109.00  -31.00        0.1375
 146  30  111.00  -31.00        0.1030
 147  30  113.00  -31.00        0.0686
 148  30  115.00  -31.00        0.5474
 149  30  117.00  -31.00        0.5686
 150  30  119.00  -31.00        0.5898
 151  30  121.00  -31.00        0.6475
 152  30  123.00  -31.00        0.7010
 153  30  125.00  -31.00        0.7545
 154  30  127.00  -31.00        0.7930
 155  30  129.00  -31.00        0.8523
 156  30  131.00  -31.00        0.9115
 157  30  133.00  -31.00        1.1475
 158  30  135.00  -31.00        1.1939
 159  30  137.00  -31.00        1.2403
 160  30  139.00  -31.00        1.3390
 161  30  141.00  -31.00        1.3716
 162  30  143.00  -31.00        1.4041
 163  30  145.00  -31.00        1.4462
 164  30  147.00  -31.00        1.4605
 165  30  149.00  -31.00        1.4748
 166  30  151.00  -31.00        1.4925
 167  30  153.00  -31.00        1.3460
 168  30  155.00  -31.00        1.1994
 169  30  157.00  -31.00        1.0916
 170  30  159.00  -31.00        1.0500
 171  30  161.00  -31.00        1.0085
 172  30  163.00  -31.00        0.9666
 173  30  165.00  -31.00        0.9218
 174  30  167.00  -31.00        0.8771
 175  30  169.00  -31.00        0.7942
 176  30  171.00  -31.00        0.7711
 177  30  173.00  -31.00        0.7479
 178  30  175.00  -31.00        0.7658
 179  30  177.00  -31.00        0.7810
 180  30  179.00  -31.00        0.7961
   1  31 -179.00  -29.00        0.7756
   2  31 -177.00  -29.00        0.7915
   3  31 -175.00  -29.00        0.8074
   4  31 -173.00  -29.00        0.7916
   5  31 -171.00  -29.00        0.7802
   6  31 -169.00  -29.00        0.7687
   7  31 -167.00  -29.00        0.7704
   8  31 -165.00  -29.00        0.7895
   9  31 -163.00  -29.00        0.8086
  10  31 -161.00  -29.00        0.8689
  11  31 -159.00  -29.00        0.8891
  12  31 -157.00  -29.00        0.9093
  13  31 -155.00  -29.00        0.8692
  14  31 -153.00  -29.00        0.8379
  15  31 -151.00  -29.00        0.8065
  16  31 -149.00  -29.00        0.7550
  17  31 -147.00  -29.00        0.7336
  18  31 -145.00  -29.00        0.7121
  19  31 -143.00  -29.00        0.7023
  20  31 -141.00  -29.00        0.7068
  21  31 -139.00  -29.00        0.7113
  22  31 -137.00  -29.00        0.7024
  23  31 -135.00  -29.00        0.6822
  24  31 -133.00  -29.00        0.6621
  25  31 -131.00  -29.00        0.6296
  26  31 -129.00  -29.00        0.6246
  27  31 -127.00  -29.00        0.6196
  28  31 -125.00  -29.00        0.6462
  29  31 -123.00  -29.00        0.6869
  30  31 -121.00  -29.00        0.7276
  31  31 -119.00  -29.00        0.7804
  32  31 -117.00  -29.00        0.7820
  33  31 -115.00  -29.00        0.7837
  34  31 -113.00  -29.00        0.7399
  35  31 -111.00  -29.00        0.7022
  36  31 -109.00  -29.00        0.6645
  37  31 -107.00  -29.00        0.5848
  38  31 -105.00  -29.00        0.5133
  39  31 -103.00  -29.00        0.4418
  40  31 -101.00  -29.00        0.3452
  41  31  -99.00  -29.00        0.3157
  42  31  -97.00  -29.00        0.2862
  43  31  -95.00  -29.00        0.2435
  44  31  -93.00  -29.00        0.2125
  45  31  -91.00  -29.00        0.1816
  46  31  -89.00  -29.00        0.2185
  47  31  -87.00  -29.00        0.3275
  48  31  -85.00  -29.00        0.4364
  49  31  -83.00  -29.00        0.5569
  50  31  -81.00  -29.00        0.5789
  51  31  -79.00  -29.00        0.6009
  52  31  -77.00  -29.00        0.6501
  53  31  -75.00  -29.00        0.6778
  54  31  -73.00  -29.00        0.7055
  55  31  -71.00  -29.00        1.0053
  56  31  -69.00  -29.00        1.0210
  57  31  -67.00  -29.00        1.0366
  58  31  -65.00  -29.00        1.0759
  59  31  -63.00  -29.00        1.0961
  60  31  -61.00  -29.00        1.1162
  61  31  -59.00  -29.00        1.1541
  62  31  -57.00  -29.00        1.1733
  63  31  -55.00  -29.00        1.1924
  64  31  -53.00  -29.00        1.2331
  65  31  -51.00  -29.00        1.2501
  66  31  -49.00  -29.00        1.2670
  67  31  -47.00  -29.00        1.0338
  68  31  -45.00  -29.00        0.9588
  69  31  -43.00  -29.00        0.8838
  70  31  -41.00  -29.00        0.7296
  71  31  -39.00  -29.00        0.6231
  72  31  -37.00  -29.00        0.5165
  73  31  -35.00  -29.00        0.4094
  74  31  -33.00  -29.00        0.4107
  75  31  -31.00  -29.00        0.4119
  76  31  -29.00  -29.00        0.4803
  77  31  -27.00  -29.00        0.5359
  78  31  -25.00  -29.00        0.5914
  79  31  -23.00  -29.00        0.6870
  80  31  -21.00  -29.00        0.7367
  81  31  -19.00  -29.00        0.7864
  82  31  -17.00  -29.00        0.8235
  83  31  -15.00  -29.00        0.8047
  84  31  -13.00  -29.00        0.7859
  85  31  -11.00  -29.00        0.7209
  86  31   -9.00  -29.00        0.6742
  87  31   -7.00  -29.00        0.6274
  88  31   -5.00  -29.00        0.5618
  89  31   -3.00  -29.00        0.5412
  90  31   -1.00  -29.00        0.5206
  91  31    1.00  -29.00        0.5028
  92  31    3.00  -29.00        0.4837
  93  31    5.00  -29.00        0.4645
  94  31    7.00  -29.00        0.4370
  95  31    9.00  -29.00        0.4589
  96  31   11.00  -29.00        0.4809
  97  31   13.00  -29.00        0.5675
  98  31   15.00  -29.00        0.6887
  99  31   17.00  -29.00        0.8098
 100  31   19.00  -29.00        0.9010
 101  31   21.00  -29.00        0.8992
 102  31   23.00  -29.00        0.8974
 103  31   25.00  -29.00        0.8699
 104  31   27.00  -29.00        0.8534
 105  31   29.00  -29.00        0.8369
 106  31   31.00  -29.00        0.8310
 107  31   33.00  -29.00        0.7669
 108  31   35.00  -29.00        0.7028
 109  31   37.00  -29.00        0.6881
 110  31   39.00  -29.00        0.6889
 111  31   41.00  -29.00        0.6898
 112  31   43.00  -29.00        0.7594
 113  31   45.00  -29.00        0.8197
 114  31   47.00  -29.00        0.8800
 115  31   49.00  -29.00        0.9667
 116  31   51.00  -29.00        1.0245
 117  31   53.00  -29.00        1.0823
 118  31   55.00  -29.00        1.1312
 119  31   57.00  -29.00        1.1623
 120  31   59.00  -29.00        1.1935
 121  31   61.00  -29.00        1.3135
 122  31   63.00  -29.00        1.4058
 123  31   65.00  -29.00        1.4981
 124  31   67.00  -29.00        1.6074
 125  31   69.00  -29.00        1.6301
 126  31   71.00  -29.00        1.6528
 127  31   73.00  -29.00        1.6170
 128  31   75.00  -29.00        1.5829
 129  31   77.00  -29.00        1.5488
 130  31   79.00  -29.00        1.5006
 131  31   81.00  -29.00        1.4658
 132  31   83.00  -29.00        1.4310
 133  31   85.00  -29.00        1.3577
 134  31   87.00  -29.00        1.3171
 135  31   89.00  -29.00        1.2765
 136  31   91.00  -29.00        1.1545
 137  31   93.00  -29.00        1.0366
 138  31   95.00  -29.00        0.9187
 139  31   97.00  -29.00        0.7483
 140  31   99.00  -29.00        0.6527
 141  31  101.00  -29.00        0.5572
 142  31  103.00  -29.00        0.3711
 143  31  105.00  -29.00        0.2816
 144  31  107.00  -29.00        0.1920
 145  31  109.00  -29.00        0.1341
 146  31  111.00  -29.00        0.1244
 147  31  113.00  -29.00        0.1147
 148  31  115.00  -29.00        0.5836
 149  31  117.00  -29.00        0.6076
 150  31  119.00  -29.00        0.6316
 151  31  121.00  -29.00        0.6874
 152  31  123.00  -29.00        0.7532
 153  31  125.00  -29.00        0.8191
 154  31  127.00  -29.00        0.9981
 155  31  129.00  -29.00        1.0429
 156  31  131.00  -29.00        1.0877
 157  31  133.00  -29.00        1.1901
 158  31  135.00  -29.00        1.2579
 159  31  137.00  -29.00        1.3257
 160  31  139.00  -29.00        1.4583
 161  31  141.00  -29.00        1.4880
 162  31  143.00  -29.00        1.5177
 163  31  145.00  -29.00        1.5416
 164  31  147.00  -29.00        1.5451
 165  31  149.00  -29.00        1.5486
 166  31  151.00  -29.00        1.5331
 167  31  153.00  -29.00        1.3383
 168  31  155.00  -29.00        1.1435
 169  31  157.00  -29.00        1.0752
 170  31  159.00  -29.00        1.0321
 171  31  161.00  -29.00        0.9891
 172  31  163.00  -29.00        0.9259
 173  31  165.00  -29.00        0.8744
 174  31  167.00  -29.00        0.8228
 175  31  169.00  -29.00        0.7425
 176  31  171.00  -29.00        0.7165
 177  31  173.00  -29.00        0.6904
 178  31  175.00  -29.00        0.7034
 179  31  177.00  -29.00        0.7211
 180  31  179.00  -29.00        0.7387
   1  32 -179.00  -27.00        0.6989
   2  32 -177.00  -27.00        0.7189
   3  32 -175.00  -27.00        0.7389
   4  32 -173.00  -27.00        0.7347
   5  32 -171.00  -27.00        0.7372
   6  32 -169.00  -27.00        0.7397
   7  32 -167.00  -27.00        0.7581
   8  32 -165.00  -27.00        0.7730
   9  32 -163.00  -27.00        0.7880
  10  32 -161.00  -27.00        0.8375
  11  32 -159.00  -27.00        0.8476
  12  32 -157.00  -27.00        0.8577
  13  32 -155.00  -27.00        0.8474
  14  32 -153.00  -27.00        0.8412
  15  32 -151.00  -27.00        0.8350
  16  32 -149.00  -27.00        0.8006
  17  32 -147.00  -27.00        0.7822
  18  32 -145.00  -27.00        0.7637
  19  32 -143.00  -27.00        0.7505
  20  32 -141.00  -27.00        0.7495
  21  32 -139.00  -27.00        0.7485
  22  32 -137.00  -27.00        0.7409
  23  32 -135.00  -27.00        0.7270
  24  32 -133.00  -27.00        0.7131
  25  32 -131.00  -27.00        0.7066
  26  32 -129.00  -27.00        0.7180
  27  32 -127.00  -27.00        0.7294
  28  32 -125.00  -27.00        0.7638
  29  32 -123.00  -27.00        0.7886
  30  32 -121.00  -27.00        0.8134
  31  32 -119.00  -27.00        0.8240
  32  32 -117.00  -27.00        0.8138
  33  32 -115.00  -27.00        0.8035
  34  32 -113.00  -27.00        0.7573
  35  32 -111.00  -27.00        0.8881
  36  32 -109.00  -27.00        1.0189
  37  32 -107.00  -27.00        0.5691
  38  32 -105.00  -27.00        0.4999
  39  32 -103.00  -27.00        0.4308
  40  32 -101.00  -27.00        0.3419
  41  32  -99.00  -27.00        0.3156
  42  32  -97.00  -27.00        0.2894
  43  32  -95.00  -27.00        0.2725
  44  32  -93.00  -27.00        0.2500
  45  32  -91.00  -27.00        0.2276
  46  32  -89.00  -27.00        0.3011
