_Annual_J-D_1988_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
   i   j     lon     lat    array(i,j)
  32  43 -117.00   -5.00       -0.2054
  33  43 -115.00   -5.00       -0.1957
  34  43 -113.00   -5.00       -0.1913
  35  43 -111.00   -5.00       -0.1979
  36  43 -109.00   -5.00       -0.2184
  37  43 -107.00   -5.00       -0.2561
  38  43 -105.00   -5.00       -0.2997
  39  43 -103.00   -5.00       -0.3365
  40  43 -101.00   -5.00       -0.3608
  41  43  -99.00   -5.00       -0.3787
  42  43  -97.00   -5.00       -0.3909
  43  43  -95.00   -5.00       -0.3949
  44  43  -93.00   -5.00       -0.3952
  45  43  -91.00   -5.00       -0.4113
  46  43  -89.00   -5.00       -0.4781
  47  43  -87.00   -5.00       -0.5532
  48  43  -85.00   -5.00       -0.5798
  49  43  -83.00   -5.00       -0.5483
  50  43  -81.00   -5.00       -0.4648
  51  43  -79.00   -5.00       -0.1420
  52  43  -77.00   -5.00        0.3058
  53  43  -75.00   -5.00        0.3479
  54  43  -73.00   -5.00        0.3851
  55  43  -71.00   -5.00        0.4512
  56  43  -69.00   -5.00        0.5141
  57  43  -67.00   -5.00        0.4800
  58  43  -65.00   -5.00        0.4344
  59  43  -63.00   -5.00        0.4096
  60  43  -61.00   -5.00        0.3959
  61  43  -59.00   -5.00        0.4108
  62  43  -57.00   -5.00        0.5015
  63  43  -55.00   -5.00        0.5575
  64  43  -53.00   -5.00        0.5657
  65  43  -51.00   -5.00        0.5443
  66  43  -49.00   -5.00        0.6658
  67  43  -47.00   -5.00        0.7434
  68  43  -45.00   -5.00        0.7951
  69  43  -43.00   -5.00        0.8524
  70  43  -41.00   -5.00        0.9235
  71  43  -39.00   -5.00        0.9891
  72  43  -37.00   -5.00        0.9080
  73  43  -35.00   -5.00        0.4628
  74  43  -33.00   -5.00        0.4719
  75  43  -31.00   -5.00        0.4932
  76  43  -29.00   -5.00        0.5146
  77  43  -27.00   -5.00        0.5514
  78  43  -25.00   -5.00        0.6062
  79  43  -23.00   -5.00        0.6664
  80  43  -21.00   -5.00        0.7172
  81  43  -19.00   -5.00        0.7445
  82  43  -17.00   -5.00        0.7700
  83  43  -15.00   -5.00        0.7954
  84  43  -13.00   -5.00        0.8296
  85  43  -11.00   -5.00        0.8694
  86  43   -9.00   -5.00        0.9120
  87  43   -7.00   -5.00        0.9553
  88  43   -5.00   -5.00        0.9941
  89  43   -3.00   -5.00        1.0198
  90  43   -1.00   -5.00        1.0345
  91  43    1.00   -5.00        1.0631
  92  43    3.00   -5.00        1.1022
  93  43    5.00   -5.00        1.1325
  94  43    7.00   -5.00        1.1413
  95  43    9.00   -5.00        1.0453
  96  43   11.00   -5.00        0.9419
  97  43   13.00   -5.00        0.8607
  98  43   15.00   -5.00        0.6505
  99  43   17.00   -5.00        0.6404
 100  43   19.00   -5.00        0.6343
 101  43   21.00   -5.00        0.6378
 102  43   23.00   -5.00        0.6048
 103  43   25.00   -5.00        0.5383
 104  43   27.00   -5.00        0.5049
 105  43   29.00   -5.00        0.4945
 106  43   31.00   -5.00        0.4821
 107  43   33.00   -5.00        0.4992
 108  43   35.00   -5.00        0.5179
 109  43   37.00   -5.00        0.5358
 110  43   39.00   -5.00        0.5531
 111  43   41.00   -5.00        0.5345
 112  43   43.00   -5.00        0.5211
 113  43   45.00   -5.00        0.4968
 114  43   47.00   -5.00        0.4563
 115  43   49.00   -5.00        0.4140
 116  43   51.00   -5.00        0.3876
 117  43   53.00   -5.00        0.3844
 118  43   55.00   -5.00        0.3976
 119  43   57.00   -5.00        0.4216
 120  43   59.00   -5.00        0.4588
 121  43   61.00   -5.00        0.4953
 122  43   63.00   -5.00        0.5245
 123  43   65.00   -5.00        0.5491
 124  43   67.00   -5.00        0.5749
 125  43   69.00   -5.00        0.6049
 126  43   71.00   -5.00        0.6415
 127  43   73.00   -5.00        0.6917
 128  43   75.00   -5.00        0.7309
 129  43   77.00   -5.00        0.7557
 130  43   79.00   -5.00        0.7668
 131  43   81.00   -5.00        0.7519
 132  43   83.00   -5.00        0.7168
 133  43   85.00   -5.00        0.6783
 134  43   87.00   -5.00        0.6465
 135  43   89.00   -5.00        0.6216
 136  43   91.00   -5.00        0.6082
 137  43   93.00   -5.00        0.6251
 138  43   95.00   -5.00        0.6707
 139  43   97.00   -5.00        0.6981
 140  43   99.00   -5.00        0.6879
 141  43  101.00   -5.00        0.6436
 142  43  103.00   -5.00        0.5925
 143  43  105.00   -5.00        0.5584
 144  43  107.00   -5.00        0.4686
 145  43  109.00   -5.00        0.4178
 146  43  111.00   -5.00        0.3904
 147  43  113.00   -5.00        0.3755
 148  43  115.00   -5.00        0.3793
 149  43  117.00   -5.00        0.3834
 150  43  119.00   -5.00        0.3748
 151  43  121.00   -5.00        0.3909
 152  43  123.00   -5.00        0.4722
 153  43  125.00   -5.00        0.4157
 154  43  127.00   -5.00        0.4574
 155  43  129.00   -5.00        0.4828
 156  43  131.00   -5.00        0.5059
 157  43  133.00   -5.00        0.5182
 158  43  135.00   -5.00        0.5315
 159  43  137.00   -5.00        0.5360
 160  43  139.00   -5.00        0.5471
 161  43  141.00   -5.00        0.6066
 162  43  143.00   -5.00        0.6052
 163  43  145.00   -5.00        0.6197
 164  43  147.00   -5.00        0.5576
 165  43  149.00   -5.00        0.5482
 166  43  151.00   -5.00        0.5599
 167  43  153.00   -5.00        0.5339
 168  43  155.00   -5.00        0.4906
 169  43  157.00   -5.00        0.4674
 170  43  159.00   -5.00        0.4469
 171  43  161.00   -5.00        0.4317
 172  43  163.00   -5.00        0.4096
 173  43  165.00   -5.00        0.3864
 174  43  167.00   -5.00        0.3471
 175  43  169.00   -5.00        0.3271
 176  43  171.00   -5.00        0.3058
 177  43  173.00   -5.00        0.2870
 178  43  175.00   -5.00        0.3024
 179  43  177.00   -5.00        0.3447
 180  43  179.00   -5.00        0.2370
   1  44 -179.00   -3.00        0.0892
   2  44 -177.00   -3.00        0.0456
   3  44 -175.00   -3.00       -0.0186
   4  44 -173.00   -3.00       -0.0530
   5  44 -171.00   -3.00       -0.1506
   6  44 -169.00   -3.00       -0.2678
   7  44 -167.00   -3.00       -0.3317
   8  44 -165.00   -3.00       -0.3860
   9  44 -163.00   -3.00       -0.4250
  10  44 -161.00   -3.00       -0.4529
  11  44 -159.00   -3.00       -0.4680
  12  44 -157.00   -3.00       -0.4785
  13  44 -155.00   -3.00       -0.4926
  14  44 -153.00   -3.00       -0.5216
  15  44 -151.00   -3.00       -0.5507
  16  44 -149.00   -3.00       -0.5591
  17  44 -147.00   -3.00       -0.5478
  18  44 -145.00   -3.00       -0.5356
  19  44 -143.00   -3.00       -0.5307
  20  44 -141.00   -3.00       -0.5315
  21  44 -139.00   -3.00       -0.5279
  22  44 -137.00   -3.00       -0.5199
  23  44 -135.00   -3.00       -0.5092
  24  44 -133.00   -3.00       -0.5027
  25  44 -131.00   -3.00       -0.5057
  26  44 -129.00   -3.00       -0.5159
  27  44 -127.00   -3.00       -0.5291
  28  44 -125.00   -3.00       -0.5527
  29  44 -123.00   -3.00       -0.5769
  30  44 -121.00   -3.00       -0.5934
  31  44 -119.00   -3.00       -0.5966
  32  44 -117.00   -3.00       -0.5874
  33  44 -115.00   -3.00       -0.5745
  34  44 -113.00   -3.00       -0.5680
  35  44 -111.00   -3.00       -0.5718
  36  44 -109.00   -3.00       -0.5862
  37  44 -107.00   -3.00       -0.6204
  38  44 -105.00   -3.00       -0.6631
  39  44 -103.00   -3.00       -0.6944
  40  44 -101.00   -3.00       -0.7036
  41  44  -99.00   -3.00       -0.6965
  42  44  -97.00   -3.00       -0.6803
  43  44  -95.00   -3.00       -0.6571
  44  44  -93.00   -3.00       -0.6294
  45  44  -91.00   -3.00       -0.6163
  46  44  -89.00   -3.00       -0.6441
  47  44  -87.00   -3.00       -0.6634
  48  44  -85.00   -3.00       -0.5963
  49  44  -83.00   -3.00       -0.4404
  50  44  -81.00   -3.00       -0.0538
  51  44  -79.00   -3.00        0.2722
  52  44  -77.00   -3.00        0.3157
  53  44  -75.00   -3.00        0.3567
  54  44  -73.00   -3.00        0.3963
  55  44  -71.00   -3.00        0.4656
  56  44  -69.00   -3.00        0.5085
  57  44  -67.00   -3.00        0.4688
  58  44  -65.00   -3.00        0.4250
  59  44  -63.00   -3.00        0.3928
  60  44  -61.00   -3.00        0.3500
  61  44  -59.00   -3.00        0.3115
  62  44  -57.00   -3.00        0.3414
  63  44  -55.00   -3.00        0.3878
  64  44  -53.00   -3.00        0.4278
  65  44  -51.00   -3.00        0.4451
  66  44  -49.00   -3.00        0.5593
  67  44  -47.00   -3.00        0.6672
  68  44  -45.00   -3.00        0.7328
  69  44  -43.00   -3.00        0.7822
  70  44  -41.00   -3.00        0.8493
  71  44  -39.00   -3.00        0.8663
  72  44  -37.00   -3.00        0.4943
  73  44  -35.00   -3.00        0.5032
  74  44  -33.00   -3.00        0.5308
  75  44  -31.00   -3.00        0.5696
  76  44  -29.00   -3.00        0.6134
  77  44  -27.00   -3.00        0.6653
  78  44  -25.00   -3.00        0.7218
  79  44  -23.00   -3.00        0.7769
  80  44  -21.00   -3.00        0.8287
  81  44  -19.00   -3.00        0.8714
  82  44  -17.00   -3.00        0.9160
  83  44  -15.00   -3.00        0.9560
  84  44  -13.00   -3.00        0.9967
  85  44  -11.00   -3.00        1.0417
  86  44   -9.00   -3.00        1.0869
  87  44   -7.00   -3.00        1.1200
  88  44   -5.00   -3.00        1.1332
  89  44   -3.00   -3.00        1.1334
  90  44   -1.00   -3.00        1.1314
  91  44    1.00   -3.00        1.1452
  92  44    3.00   -3.00        1.1713
  93  44    5.00   -3.00        1.1931
  94  44    7.00   -3.00        1.2022
  95  44    9.00   -3.00        0.9273
  96  44   11.00   -3.00        0.6474
  97  44   13.00   -3.00        0.6383
  98  44   15.00   -3.00        0.6250
  99  44   17.00   -3.00        0.6156
 100  44   19.00   -3.00        0.6085
 101  44   21.00   -3.00        0.6023
 102  44   23.00   -3.00        0.6038
 103  44   25.00   -3.00        0.5730
 104  44   27.00   -3.00        0.5341
 105  44   29.00   -3.00        0.5014
 106  44   31.00   -3.00        0.4877
 107  44   33.00   -3.00        0.5123
 108  44   35.00   -3.00        0.5314
 109  44   37.00   -3.00        0.5551
 110  44   39.00   -3.00        0.5757
 111  44   41.00   -3.00        0.5323
 112  44   43.00   -3.00        0.5020
 113  44   45.00   -3.00        0.4752
 114  44   47.00   -3.00        0.4378
 115  44   49.00   -3.00        0.3991
 116  44   51.00   -3.00        0.3827
 117  44   53.00   -3.00        0.3980
 118  44   55.00   -3.00        0.4370
 119  44   57.00   -3.00        0.4757
 120  44   59.00   -3.00        0.5193
 121  44   61.00   -3.00        0.5608
 122  44   63.00   -3.00        0.5819
 123  44   65.00   -3.00        0.5890
 124  44   67.00   -3.00        0.5989
 125  44   69.00   -3.00        0.6157
 126  44   71.00   -3.00        0.6403
 127  44   73.00   -3.00        0.6748
 128  44   75.00   -3.00        0.7005
 129  44   77.00   -3.00        0.7138
 130  44   79.00   -3.00        0.7141
 131  44   81.00   -3.00        0.6898
 132  44   83.00   -3.00        0.6538
 133  44   85.00   -3.00        0.6269
 134  44   87.00   -3.00        0.6099
 135  44   89.00   -3.00        0.5896
 136  44   91.00   -3.00        0.5849
 137  44   93.00   -3.00        0.6074
 138  44   95.00   -3.00        0.6681
 139  44   97.00   -3.00        0.7272
 140  44   99.00   -3.00        0.7448
 141  44  101.00   -3.00        0.6978
 142  44  103.00   -3.00        0.6135
 143  44  105.00   -3.00        0.5579
 144  44  107.00   -3.00        0.5185
 145  44  109.00   -3.00        0.4724
 146  44  111.00   -3.00        0.4267
 147  44  113.00   -3.00        0.3921
 148  44  115.00   -3.00        0.3953
 149  44  117.00   -3.00        0.4304
 150  44  119.00   -3.00        0.4386
 151  44  121.00   -3.00        0.4819
 152  44  123.00   -3.00        0.6760
 153  44  125.00   -3.00        0.4411
 154  44  127.00   -3.00        0.4770
 155  44  129.00   -3.00        0.5042
 156  44  131.00   -3.00        0.4907
 157  44  133.00   -3.00        0.4799
 158  44  135.00   -3.00        0.4903
 159  44  137.00   -3.00        0.5024
 160  44  139.00   -3.00        0.4997
 161  44  141.00   -3.00        0.5010
 162  44  143.00   -3.00        0.5132
 163  44  145.00   -3.00        0.5210
 164  44  147.00   -3.00        0.5236
 165  44  149.00   -3.00        0.5281
 166  44  151.00   -3.00        0.5725
 167  44  153.00   -3.00        0.5343
 168  44  155.00   -3.00        0.4541
 169  44  157.00   -3.00        0.4186
 170  44  159.00   -3.00        0.3902
 171  44  161.00   -3.00        0.3677
 172  44  163.00   -3.00        0.3406
 173  44  165.00   -3.00        0.3043
 174  44  167.00   -3.00        0.2488
 175  44  169.00   -3.00        0.2633
 176  44  171.00   -3.00        0.2294
 177  44  173.00   -3.00        0.1794
 178  44  175.00   -3.00        0.2524
 179  44  177.00   -3.00        0.4186
 180  44  179.00   -3.00        0.1415
   1  45 -179.00   -1.00       -0.0658
   2  45 -177.00   -1.00       -0.1397
   3  45 -175.00   -1.00       -0.2365
   4  45 -173.00   -1.00       -0.3386
   5  45 -171.00   -1.00       -0.4395
   6  45 -169.00   -1.00       -0.5320
   7  45 -167.00   -1.00       -0.6100
   8  45 -165.00   -1.00       -0.6727
   9  45 -163.00   -1.00       -0.7180
  10  45 -161.00   -1.00       -0.7558
  11  45 -159.00   -1.00       -0.7798
  12  45 -157.00   -1.00       -0.7974
  13  45 -155.00   -1.00       -0.8221
  14  45 -153.00   -1.00       -0.8605
  15  45 -151.00   -1.00       -0.8907
  16  45 -149.00   -1.00       -0.8914
  17  45 -147.00   -1.00       -0.8730
  18  45 -145.00   -1.00       -0.8577
  19  45 -143.00   -1.00       -0.8463
  20  45 -141.00   -1.00       -0.8452
  21  45 -139.00   -1.00       -0.8431
  22  45 -137.00   -1.00       -0.8395
  23  45 -135.00   -1.00       -0.8356
  24  45 -133.00   -1.00       -0.8342
  25  45 -131.00   -1.00       -0.8370
  26  45 -129.00   -1.00       -0.8432
  27  45 -127.00   -1.00       -0.8514
  28  45 -125.00   -1.00       -0.8708
  29  45 -123.00   -1.00       -0.8933
  30  45 -121.00   -1.00       -0.9046
  31  45 -119.00   -1.00       -0.8992
  32  45 -117.00   -1.00       -0.8810
  33  45 -115.00   -1.00       -0.8627
  34  45 -113.00   -1.00       -0.8549
  35  45 -111.00   -1.00       -0.8575
  36  45 -109.00   -1.00       -0.8642
  37  45 -107.00   -1.00       -0.8775
  38  45 -105.00   -1.00       -0.8966
  39  45 -103.00   -1.00       -0.9073
  40  45 -101.00   -1.00       -0.8976
  41  45  -99.00   -1.00       -0.8712
  42  45  -97.00   -1.00       -0.8363
  43  45  -95.00   -1.00       -0.7953
  44  45  -93.00   -1.00       -0.7466
  45  45  -91.00   -1.00       -0.7042
  46  45  -89.00   -1.00       -0.6769
  47  45  -87.00   -1.00       -0.6255
  48  45  -85.00   -1.00       -0.4752
  49  45  -83.00   -1.00       -0.2361
  50  45  -81.00   -1.00        0.0726
  51  45  -79.00   -1.00        0.2856
  52  45  -77.00   -1.00        0.3285
  53  45  -75.00   -1.00        0.3667
  54  45  -73.00   -1.00        0.4042
  55  45  -71.00   -1.00        0.4683
  56  45  -69.00   -1.00        0.4756
  57  45  -67.00   -1.00        0.4574
  58  45  -65.00   -1.00        0.4282
  59  45  -63.00   -1.00        0.3818
  60  45  -61.00   -1.00        0.3334
  61  45  -59.00   -1.00        0.3063
  62  45  -57.00   -1.00        0.3048
  63  45  -55.00   -1.00        0.3123
  64  45  -53.00   -1.00        0.3482
  65  45  -51.00   -1.00        0.3783
  66  45  -49.00   -1.00        0.4581
  67  45  -47.00   -1.00        0.5620
  68  45  -45.00   -1.00        0.4996
  69  45  -43.00   -1.00        0.4057
  70  45  -41.00   -1.00        0.4436
  71  45  -39.00   -1.00        0.4824
  72  45  -37.00   -1.00        0.5127
  73  45  -35.00   -1.00        0.5401
  74  45  -33.00   -1.00        0.5787
  75  45  -31.00   -1.00        0.6324
  76  45  -29.00   -1.00        0.6925
  77  45  -27.00   -1.00        0.7537
  78  45  -25.00   -1.00        0.8105
  79  45  -23.00   -1.00        0.8625
  80  45  -21.00   -1.00        0.9149
  81  45  -19.00   -1.00        0.9611
  82  45  -17.00   -1.00        1.0101
  83  45  -15.00   -1.00        1.0624
  84  45  -13.00   -1.00        1.1154
  85  45  -11.00   -1.00        1.1589
  86  45   -9.00   -1.00        1.1844
  87  45   -7.00   -1.00        1.1842
  88  45   -5.00   -1.00        1.1610
  89  45   -3.00   -1.00        1.1316
  90  45   -1.00   -1.00        1.1082
  91  45    1.00   -1.00        1.1015
  92  45    3.00   -1.00        1.1066
  93  45    5.00   -1.00        1.1091
  94  45    7.00   -1.00        1.1071
  95  45    9.00   -1.00        0.8665
  96  45   11.00   -1.00        0.6225
  97  45   13.00   -1.00        0.6112
  98  45   15.00   -1.00        0.6005
  99  45   17.00   -1.00        0.5959
 100  45   19.00   -1.00        0.5918
 101  45   21.00   -1.00        0.5823
 102  45   23.00   -1.00        0.5894
 103  45   25.00   -1.00        0.5911
 104  45   27.00   -1.00        0.5739
 105  45   29.00   -1.00        0.5486
 106  45   31.00   -1.00        0.5340
 107  45   33.00   -1.00        0.5334
 108  45   35.00   -1.00        0.5271
 109  45   37.00   -1.00        0.5539
 110  45   39.00   -1.00        0.5641
 111  45   41.00   -1.00        0.5806
 112  45   43.00   -1.00        0.5210
 113  45   45.00   -1.00        0.4676
